Username,ID,Post Title,Post Date,Post Link
Tito Piezas III,4781,Some Diophantine problems for equal sums with high powers,2015-01-15 21:40:00,https://math.stackexchange.com/questions/1105891/some-diophantine-problems-for-equal-sums-with-high-powers
Tito Piezas III,4781,"An elliptic curve for the multigrade $\sum^8 a_n^k = \sum^8 b_n^k$ for $k=1,2,3,4,5,9$?",2015-01-15 05:03:00,https://math.stackexchange.com/questions/1104994/an-elliptic-curve-for-the-multigrade-sum8-a-nk-sum8-b-nk-for-k-1-2-3
Tito Piezas III,4781,"When $\frac{C(n, k)}{n^{k-1}} &gt; 1$?",2015-01-11 18:15:00,https://math.stackexchange.com/questions/1100320/when-fraccn-knk-1-1
Tito Piezas III,4781,"Consecutive cubes equal to a square $\frac{1}{8}ab(a^2+b^2-1) = y^2$, and Pythagorean triples",2015-01-05 03:49:00,https://math.stackexchange.com/questions/1091437/consecutive-cubes-equal-to-a-square-frac18aba2b2-1-y2-and-pythag
Tito Piezas III,4781,More on primes $p=u^2+27v^2$ and roots of unity,2014-12-30 19:53:00,https://math.stackexchange.com/questions/1085973/more-on-primes-p-u227v2-and-roots-of-unity
Tito Piezas III,4781,Every natural number is representable as $\sum_{k=1}^{n} \pm k^5$ ... if somebody proves it for 240 integers,2014-12-29 01:52:00,https://math.stackexchange.com/questions/1084103/every-natural-number-is-representable-as-sum-k-1n-pm-k5-if-somebod
Tito Piezas III,4781,Congruence properties of $a^5+b^5+c^5+d^5+e^5=0$?,2014-12-18 02:44:00,https://math.stackexchange.com/questions/1072867/congruence-properties-of-a5b5c5d5e5-0
Tito Piezas III,4781,Is there a solution to $a^4+(a+d)^4+(a+2d)^4+(a+3d)^4+\dots = z^4$?,2014-12-17 18:37:00,https://math.stackexchange.com/questions/1072318/is-there-a-solution-to-a4ad4a2d4a3d4-dots-z4
Tito Piezas III,4781,"What&#39;s so special about primes $x^2+27y^2 = 31,43, 109, 157,\dots$ for cubics?",2014-12-15 18:54:00,https://math.stackexchange.com/questions/1069520/whats-so-special-about-primes-x227y2-31-43-109-157-dots-for-cubics
Tito Piezas III,4781,A little more on $\sqrt[3]{\cos\bigl(\tfrac{2\pi}7\bigr)}+\sqrt[3]{\cos\bigl(\tfrac{4\pi}7\bigr)}+\sqrt[3]{\cos\bigl(\tfrac{8\pi}7\bigr)}$,2014-12-14 19:27:00,https://math.stackexchange.com/questions/1068084/a-little-more-on-sqrt3-cos-bigl-tfrac2-pi7-bigr-sqrt3-cos-bigl-tf
Tito Piezas III,4781,Something strange about $\sqrt{ 4+ \sqrt{ 4 + \sqrt{ 4-x}}}=x$ and its friends,2014-12-13 05:01:00,https://math.stackexchange.com/questions/1065862/something-strange-about-sqrt-4-sqrt-4-sqrt-4-x-x-and-its-friends
Tito Piezas III,4781,Why does the tribonacci constant have a trilogarithm ladder?,2014-12-11 23:24:00,https://math.stackexchange.com/questions/1064100/why-does-the-tribonacci-constant-have-a-trilogarithm-ladder
Tito Piezas III,4781,A Tale of Two Quadratic Identities (Pell-like),2014-11-28 20:55:00,https://math.stackexchange.com/questions/1042827/a-tale-of-two-quadratic-identities-pell-like
Tito Piezas III,4781,Theorem for Equal Sums of Like Powers $x_1^8+x_2^8+x_3^8+\dots$,2014-11-24 20:19:00,https://math.stackexchange.com/questions/1037126/theorem-for-equal-sums-of-like-powers-x-18x-28x-38-dots
Tito Piezas III,4781,Sinha&#39;s Theorem for Equal Sums of Like Powers $x_1^7+x_2^7+x_3^7+\dots$,2014-11-24 19:03:00,https://math.stackexchange.com/questions/1037013/sinhas-theorem-for-equal-sums-of-like-powers-x-17x-27x-37-dots
Tito Piezas III,4781,An interesting table of Prime Generating polynomials similar to $n^2+n+41$?,2014-11-21 08:02:00,https://math.stackexchange.com/questions/1032108/an-interesting-table-of-prime-generating-polynomials-similar-to-n2n41
Tito Piezas III,4781,"For what $a,b$ such that $ax^2+by^2 = z^2$?",2014-11-20 00:27:00,https://math.stackexchange.com/questions/1030037/for-what-a-b-such-that-ax2by2-z2
Tito Piezas III,4781,Hypergeometric formulas for the j-function,2014-01-27 04:12:00,https://math.stackexchange.com/questions/652822/hypergeometric-formulas-for-the-j-function
Tito Piezas III,4781,Galois group command for Magma online calculator?,2014-01-18 05:27:00,https://math.stackexchange.com/questions/642329/galois-group-command-for-magma-online-calculator
Tito Piezas III,4781,Roots of unity and a system of equations by Ramanujan,2014-01-04 03:06:00,https://math.stackexchange.com/questions/626550/roots-of-unity-and-a-system-of-equations-by-ramanujan
Tito Piezas III,4781,Ramanujan&#39;s curious cubic identities,2013-12-31 00:52:00,https://math.stackexchange.com/questions/622799/ramanujans-curious-cubic-identities
Tito Piezas III,4781,On the &quot;Look-and-Say&quot; sequence and Conway&#39;s constant,2013-12-29 00:45:00,https://math.stackexchange.com/questions/620905/on-the-look-and-say-sequence-and-conways-constant
Tito Piezas III,4781,Deriving the Bring-Jerrard quintic using a cubic Tschirnhausen transformation,2013-12-22 18:49:00,https://math.stackexchange.com/questions/615801/deriving-the-bring-jerrard-quintic-using-a-cubic-tschirnhausen-transformation
Tito Piezas III,4781,What comes after $\cos\left(\tfrac{2\pi}{7}\right)^{1/3}+\cos\left(\tfrac{4\pi}{7}\right)^{1/3}+\cos\left(\tfrac{6\pi}{7}\right)^{1/3}$?,2013-12-19 05:26:00,https://math.stackexchange.com/questions/612607/what-comes-after-cos-left-tfrac2-pi7-right1-3-cos-left-tfrac4-pi
Tito Piezas III,4781,Other interesting consequences of $d=163$?,2013-12-17 00:14:00,https://math.stackexchange.com/questions/609760/other-interesting-consequences-of-d-163
Tito Piezas III,4781,Stereographic projection of the icosahedron and snub cube?,2013-12-05 03:50:00,https://math.stackexchange.com/questions/593603/stereographic-projection-of-the-icosahedron-and-snub-cube
Tito Piezas III,4781,A curious partitions coincidence $\sum_{n=0}^\infty P(n) q^{n+1}$?,2013-11-28 00:56:00,https://math.stackexchange.com/questions/584040/a-curious-partitions-coincidence-sum-n-0-infty-pn-qn1
Tito Piezas III,4781,On the Paris constant and $\sqrt[k]{1+\sqrt[k]{1+\sqrt[k]{1+\sqrt[k]{1+\dots}}}}$?,2013-11-24 18:29:00,https://math.stackexchange.com/questions/579541/on-the-paris-constant-and-sqrtk1-sqrtk1-sqrtk1-sqrtk1-dots
Tito Piezas III,4781,Monstrous Moonshine for $M_{24}$?,2013-11-23 03:45:00,https://math.stackexchange.com/questions/577826/monstrous-moonshine-for-m-24
Tito Piezas III,4781,"Parametric 12-deg and 14-deg equations with group $PGL(2,11)$ and $PGL(2,13)$?",2013-11-18 01:31:00,https://math.stackexchange.com/questions/571263/parametric-12-deg-and-14-deg-equations-with-group-pgl2-11-and-pgl2-13
Tito Piezas III,4781,On the equation $(1-x)^2/x + (1-y)^2/y + (1-z)^2/z + 4 = 0$,2013-11-16 19:45:00,https://math.stackexchange.com/questions/569536/on-the-equation-1-x2-x-1-y2-y-1-z2-z-4-0
Tito Piezas III,4781,Second longest prime diagonal in the Ulam spiral?,2013-11-09 00:07:00,https://math.stackexchange.com/questions/557467/second-longest-prime-diagonal-in-the-ulam-spiral
Tito Piezas III,4781,Generalizing the sum of consecutive cubes $\sum_{k=1}^n k^3 = \Big(\sum_{k=1}^n k\Big)^2$ to other odd powers,2013-11-03 05:32:00,https://math.stackexchange.com/questions/549823/generalizing-the-sum-of-consecutive-cubes-sum-k-1n-k3-big-sum-k-1n
Tito Piezas III,4781,On $n! + k^2 = m^2$,2013-10-12 21:32:00,https://math.stackexchange.com/questions/523904/on-n-k2-m2
Tito Piezas III,4781,"On $1^2+2^2+\dots+24^2 = 70^2$, and $15^3+16^3+\dots+34^3 = 70^3$",2013-10-10 03:59:00,https://math.stackexchange.com/questions/521005/on-1222-dots242-702-and-153163-dots343-703
Tito Piezas III,4781,How does $\cos(2\pi/257)$ look like in real radicals?,2013-10-06 02:19:00,https://math.stackexchange.com/questions/516142/how-does-cos2-pi-257-look-like-in-real-radicals
Tito Piezas III,4781,On Shanks&#39; quartic approximation $\pi \approx \frac{6}{\sqrt{3502}}\ln(2u)$,2013-10-05 00:50:00,https://math.stackexchange.com/questions/515172/on-shanks-quartic-approximation-pi-approx-frac6-sqrt3502-ln2u
Tito Piezas III,4781,More elliptic curves for $x^4+y^4+z^4 = 1$?,2013-09-30 02:11:00,https://math.stackexchange.com/questions/509526/more-elliptic-curves-for-x4y4z4-1
Tito Piezas III,4781,A curious phenomenon for the cubic diophantine $x^3+y^3+z^3 = 1$?,2013-09-29 20:41:00,https://math.stackexchange.com/questions/509224/a-curious-phenomenon-for-the-cubic-diophantine-x3y3z3-1
Tito Piezas III,4781,How many solutions to $x^3+y^3 = z^3\pm 1$ for $z$ less than a bound?,2013-09-29 19:28:00,https://math.stackexchange.com/questions/509133/how-many-solutions-to-x3y3-z3-pm-1-for-z-less-than-a-bound
Tito Piezas III,4781,Why does this pattern fail (sometimes) for the continued fraction convergents of $\sqrt{2}$?,2013-09-29 00:48:00,https://math.stackexchange.com/questions/508338/why-does-this-pattern-fail-sometimes-for-the-continued-fraction-convergents-of
Tito Piezas III,4781,A strange &quot;pattern&quot; in the continued fraction convergents of pi?,2013-09-28 21:07:00,https://math.stackexchange.com/questions/508190/a-strange-pattern-in-the-continued-fraction-convergents-of-pi
Tito Piezas III,4781,On the &quot;funny&quot; identity $\tfrac{1}{\sin(2\pi/7)} + \tfrac{1}{\sin(3\pi/7)} = \tfrac{1}{\sin(\pi/7)}$,2013-09-28 01:11:00,https://math.stackexchange.com/questions/507446/on-the-funny-identity-tfrac1-sin2-pi-7-tfrac1-sin3-pi-7-tf
Tito Piezas III,4781,Does this equation have a rational point? (Elliptic curve?),2013-09-27 02:14:00,https://math.stackexchange.com/questions/506481/does-this-equation-have-a-rational-point-elliptic-curve
Tito Piezas III,4781,On the Cubic Pell equation $x^3+dy^3+d^2z^3-3dxyz =1$ for $d = 23$ etc.,2013-09-21 22:49:00,https://math.stackexchange.com/questions/500750/on-the-cubic-pell-equation-x3dy3d2z3-3dxyz-1-for-d-23-etc
Tito Piezas III,4781,Why can&#39;t the Alpertron solve this Pell-like equation?,2013-09-08 03:08:00,https://math.stackexchange.com/questions/487051/why-cant-the-alpertron-solve-this-pell-like-equation
Tito Piezas III,4781,A Tribonacci numbers identity for Pythagorean quadruples $a^2+b^2+c^2 =d^2$?,2013-09-07 05:34:00,https://math.stackexchange.com/questions/486288/a-tribonacci-numbers-identity-for-pythagorean-quadruples-a2b2c2-d2
Tito Piezas III,4781,Is the quartic diophantine equation $a^4+nb^4 = c^4+nd^4$ solvable for any integer $n$?,2013-09-02 22:52:00,https://math.stackexchange.com/questions/482523/is-the-quartic-diophantine-equation-a4nb4-c4nd4-solvable-for-any-integ
Tito Piezas III,4781,Polylogarithm ladders for the tribonacci and n-nacci constants,2013-09-01 23:06:00,https://math.stackexchange.com/questions/481682/polylogarithm-ladders-for-the-tribonacci-and-n-nacci-constants
Tito Piezas III,4781,On Bailey and Crandall&#39;s BBP-type sum $\sum_{n=0}^\infty \frac{1}{5^{5n}}\left(\frac{5}{5n+2}+\frac{1}{5n+3}\right)$,2013-09-01 15:46:00,https://math.stackexchange.com/questions/481394/on-bailey-and-crandalls-bbp-type-sum-sum-n-0-infty-frac155n-left
Tito Piezas III,4781,On seventh powers $x_1^7+x_2^7+\dots+x_n^7 = 2$?,2013-08-29 05:13:00,https://math.stackexchange.com/questions/478769/on-seventh-powers-x-17x-27-dotsx-n7-2
Tito Piezas III,4781,"Making an elliptic curve out of a cubic polynomial made a cube, or $ax^3+bx^2+cx+d = y^3$",2013-08-28 02:47:00,https://math.stackexchange.com/questions/477834/making-an-elliptic-curve-out-of-a-cubic-polynomial-made-a-cube-or-ax3bx2cx
Tito Piezas III,4781,Does $a^6+b^6 = c^6+d^3$ have a non-trivial solution?,2013-08-25 22:40:00,https://math.stackexchange.com/questions/476131/does-a6b6-c6d3-have-a-non-trivial-solution
Tito Piezas III,4781,On the Pell-like $Ax^2-By^2 = 1$,2013-08-18 21:52:00,https://math.stackexchange.com/questions/470734/on-the-pell-like-ax2-by2-1
Tito Piezas III,4781,Pfister&#39;s 16-Square Identity and the norm of sedenions,2013-08-14 23:38:00,https://math.stackexchange.com/questions/467840/pfisters-16-square-identity-and-the-norm-of-sedenions
Tito Piezas III,4781,"The complete solution to $x_1^k+x_2^k+x_3^k = y_1^k+y_2^k+y_3^k$, for $k=1,2$?",2013-07-31 23:53:00,https://math.stackexchange.com/questions/456824/the-complete-solution-to-x-1kx-2kx-3k-y-1ky-2ky-3k-for-k-1-2
Tito Piezas III,4781,On $x^3+y^3+z^3 = 1$ and a Pell equation,2013-07-21 22:08:00,https://math.stackexchange.com/questions/449063/on-x3y3z3-1-and-a-pell-equation
Tito Piezas III,4781,Fermat primes and the equation $x^2+y^2 = 10^n x+y$,2013-05-24 20:18:00,https://math.stackexchange.com/questions/401513/fermat-primes-and-the-equation-x2y2-10n-xy
Tito Piezas III,4781,"On the Pell-like $px^2-qy^2 = 1$ for prime $p,q$",2013-05-19 22:18:00,https://math.stackexchange.com/questions/396723/on-the-pell-like-px2-qy2-1-for-prime-p-q
Tito Piezas III,4781,On Sixth Powers $x_1^6+x_2^6+x_3^6+\dots+x_6^6 = z^6$,2013-05-15 21:09:00,https://math.stackexchange.com/questions/392857/on-sixth-powers-x-16x-26x-36-dotsx-66-z6
Tito Piezas III,4781,The Tribonacci constant and the Dragon,2013-05-14 17:14:00,https://math.stackexchange.com/questions/391622/the-tribonacci-constant-and-the-dragon
Tito Piezas III,4781,Generalizing Ramanujan&#39;s 6-10-8 Identity,2013-05-06 04:17:00,https://math.stackexchange.com/questions/382907/generalizing-ramanujans-6-10-8-identity
Tito Piezas III,4781,Factorization of the trinomial $x^{2n}+Dx^n+1$?,2013-05-05 17:07:00,https://math.stackexchange.com/questions/382342/factorization-of-the-trinomial-x2ndxn1
Tito Piezas III,4781,Generalizing Ramanujan&#39;s sum of cubes identity?,2013-05-04 11:55:00,https://math.stackexchange.com/questions/381111/generalizing-ramanujans-sum-of-cubes-identity
Tito Piezas III,4781,On the elliptic curve $x^4+y^4 =193z^2$,2013-04-20 14:59:00,https://math.stackexchange.com/questions/367398/on-the-elliptic-curve-x4y4-193z2
Tito Piezas III,4781,Two quartic polynomials to be made a square?,2013-03-27 03:42:00,https://math.stackexchange.com/questions/342439/two-quartic-polynomials-to-be-made-a-square
Tito Piezas III,4781,"How did Letac solve $x_1^k + x_2^k + \dots +x_9^k = 0$ for $k = 1, 3, 5, 7$ in 1942?",2013-03-21 04:19:00,https://math.stackexchange.com/questions/336550/how-did-letac-solve-x-1k-x-2k-dots-x-9k-0-for-k-1-3-5-7-in-1
Tito Piezas III,4781,On Ramanujan&#39;s Question 359,2013-02-21 09:46:00,https://math.stackexchange.com/questions/310026/on-ramanujans-question-359
Tito Piezas III,4781,"Finding x in $\frac{\,_2F_1(\frac{1}{5},\frac{4}{5},\,1,\,1-x)}{\,_2F_1(\frac{1}{5},\frac{4}{5},\,1,\,x)} = \sqrt{n}$",2012-12-18 16:34:00,https://math.stackexchange.com/questions/261547/finding-x-in-frac-2f-1-frac15-frac45-1-1-x-2f-1-frac1
Tito Piezas III,4781,"What is the sixth Martin quadruple $\sqrt[n]{x_1^k+x_2^k+x_3^k+x_4^k} =\text{Integer}$ for $k=1,2,3$?",2012-09-17 13:11:00,https://math.stackexchange.com/questions/198002/what-is-the-sixth-martin-quadruple-sqrtnx-1kx-2kx-3kx-4k-textint
Tito Piezas III,4781,Hypergeometric formulas for the Rogers-Ramanujan identities?,2012-07-16 17:08:00,https://math.stackexchange.com/questions/171589/hypergeometric-formulas-for-the-rogers-ramanujan-identities
Tito Piezas III,4781,Is there an infinite product for $\left(\frac{\eta(13\tau)}{\eta(\tau)}\right)^2$ analogous to the Rogers-Ramanujan identity?,2012-07-05 17:13:00,https://math.stackexchange.com/questions/167143/is-there-an-infinite-product-for-left-frac-eta13-tau-eta-tau-right2
Tito Piezas III,4781,On the Diophantine equation $a^2+b^2 = c^2+k$,2012-07-02 13:25:00,https://math.stackexchange.com/questions/165698/on-the-diophantine-equation-a2b2-c2k
Tito Piezas III,4781,An infinite product for $\left(\frac{\eta(13\tau)}{\eta(\tau)}\right)^2$?,2012-07-01 12:47:00,https://math.stackexchange.com/questions/165297/an-infinite-product-for-left-frac-eta13-tau-eta-tau-right2
Tito Piezas III,4781,Riemann zeta sums and harmonic numbers,2012-06-24 21:04:00,https://math.stackexchange.com/questions/162581/riemann-zeta-sums-and-harmonic-numbers
Tito Piezas III,4781,On the Dirichlet beta function sum $\sum_{k=2}^\infty\Big[1-\beta(k) \Big]$,2012-06-24 16:14:00,https://math.stackexchange.com/questions/162461/on-the-dirichlet-beta-function-sum-sum-k-2-infty-big1-betak-big
Tito Piezas III,4781,The Fibonacci sum $\sum_{n=0}^\infty \frac{1}{F_{2^n}}$ generalized,2012-06-13 15:15:00,https://math.stackexchange.com/questions/157820/the-fibonacci-sum-sum-n-0-infty-frac1f-2n-generalized
Tito Piezas III,4781,A new formula for Apery&#39;s constant and other zeta(s)?,2012-06-11 17:11:00,https://math.stackexchange.com/questions/157040/a-new-formula-for-aperys-constant-and-other-zetas
Tito Piezas III,4781,On the zeta sum $\sum_{n=1}^\infty[\zeta(5n)-1]$ and others,2012-06-11 12:42:00,https://math.stackexchange.com/questions/156954/on-the-zeta-sum-sum-n-1-infty-zeta5n-1-and-others
Tito Piezas III,4781,The Fermat prime 257 and binomial sum $\sum_{n=0}^\infty \frac{(-1)^n}{\binom {8n}{4n}}$?,2012-06-03 22:43:00,https://math.stackexchange.com/questions/153504/the-fermat-prime-257-and-binomial-sum-sum-n-0-infty-frac-1n-binom-8
Tito Piezas III,4781,Perrin numbers in terms of the generalized hypergeometric function?,2012-05-27 13:41:00,https://math.stackexchange.com/questions/150382/perrin-numbers-in-terms-of-the-generalized-hypergeometric-function
Tito Piezas III,4781,What is the next &quot;Tribonacci-like&quot; pseudoprime?,2012-05-22 16:32:00,https://math.stackexchange.com/questions/148289/what-is-the-next-tribonacci-like-pseudoprime
Tito Piezas III,4781,Why do the Fibonacci numbers recycle these formulas?,2012-05-21 12:31:00,https://math.stackexchange.com/questions/147714/why-do-the-fibonacci-numbers-recycle-these-formulas
Tito Piezas III,4781,"What is the binomial sum $\sum_{n=1}^\infty \frac{1}{n^5\,\binom {2n}n}$ in terms of zeta functions?",2012-05-14 12:29:00,https://math.stackexchange.com/questions/144985/what-is-the-binomial-sum-sum-n-1-infty-frac1n5-binom-2nn-in-term
Tito Piezas III,4781,A typo in a formula of Ramanujan?,2012-05-07 20:16:00,https://math.stackexchange.com/questions/142366/a-typo-in-a-formula-of-ramanujan
Tito Piezas III,4781,"A new continued fraction for Ap&#233;ry&#39;s constant, $\zeta(3)$?",2012-05-04 18:52:00,https://math.stackexchange.com/questions/141066/a-new-continued-fraction-for-ap%c3%a9rys-constant-zeta3
Tito Piezas III,4781,The elliptic curve $y^2 = 23328x^3-890273x^2+14755570x-7^7$,2012-04-27 14:45:00,https://math.stackexchange.com/questions/137674/the-elliptic-curve-y2-23328x3-890273x214755570x-77
Tito Piezas III,4781,How to generalize Dummit&#39;s resolvent for the quintic?,2012-04-23 14:12:00,https://math.stackexchange.com/questions/135812/how-to-generalize-dummits-resolvent-for-the-quintic
Tito Piezas III,4781,On solvable quintics and septics,2012-04-09 14:23:00,https://math.stackexchange.com/questions/129655/on-solvable-quintics-and-septics
Tito Piezas III,4781,"Is $\eta^{24}(\tau)\,j(\tau) = {E_4}^3(q)$?",2012-03-20 11:48:00,https://math.stackexchange.com/questions/122470/is-eta24-tau-j-tau-e-43q
Tito Piezas III,4781,Salem numbers and Lehmer&#39;s decic,2012-02-29 17:55:00,https://math.stackexchange.com/questions/114909/salem-numbers-and-lehmers-decic
Tito Piezas III,4781,Euler Four-Square Identity variants?,2012-02-25 14:51:00,https://math.stackexchange.com/questions/113245/euler-four-square-identity-variants
Tito Piezas III,4781,Expressing the four roots of a particular quartic in terms of trigonometric functions,2012-02-11 17:48:00,https://math.stackexchange.com/questions/108188/expressing-the-four-roots-of-a-particular-quartic-in-terms-of-trigonometric-func
Tito Piezas III,4781,Sum of n squares $(x_1^2+x_2^2 + \dots + x_n^2)^2 (y_1^2+y_2^2 + \dots + y_n^2) = z_1^2+z_2^2 + \dots + z_n^2$,2012-01-30 19:34:00,https://math.stackexchange.com/questions/104001/sum-of-n-squares-x-12x-22-dots-x-n22-y-12y-22-dots-y-n2
Tito Piezas III,4781,What does Pfister&#39;s 8-Square Identity look like?,2012-01-24 14:23:00,https://math.stackexchange.com/questions/101974/what-does-pfisters-8-square-identity-look-like
Tito Piezas III,4781,How did Hermite calculate $e^{\pi\sqrt{163}}$ in 1859?,2012-01-22 18:14:00,https://math.stackexchange.com/questions/101376/how-did-hermite-calculate-e-pi-sqrt163-in-1859
Tito Piezas III,4781,Square of the hypergeometric function,2011-12-24 12:11:00,https://math.stackexchange.com/questions/93864/square-of-the-hypergeometric-function
Tito Piezas III,4781,A Dedekind eta function sum of form $y_0^k+y_1^k+y_2^k+y_3^k+... = 0$,2011-12-05 13:38:00,https://math.stackexchange.com/questions/88553/a-dedekind-eta-function-sum-of-form-y-0ky-1ky-2ky-3k-0
Tito Piezas III,4781,How to prove the Fibonacci sum $\sum \limits_{n=0}^{\infty}\frac{F_n}{p^n} = \frac{p}{p^2-p-1}$,2011-12-05 10:38:00,https://math.stackexchange.com/questions/88529/how-to-prove-the-fibonacci-sum-sum-limits-n-0-infty-fracf-npn-fr
Tito Piezas III,4781,The radical solution of a solvable 17th degree equation,2011-09-17 21:01:00,https://math.stackexchange.com/questions/65346/the-radical-solution-of-a-solvable-17th-degree-equation
Tito Piezas III,4781,Proving a series for the Watson Triple Integrals?,2011-09-03 21:52:00,https://math.stackexchange.com/questions/61679/proving-a-series-for-the-watson-triple-integrals
Tito Piezas III,4781,A Coincidence concerning 163 and the Monster?,2011-07-04 20:53:00,https://math.stackexchange.com/questions/49486/a-coincidence-concerning-163-and-the-monster
Tito Piezas III,4781,Why do some Fibonacci numbers appear in an approximation for $e^{\pi\sqrt{163}}$?,2011-05-22 19:34:00,https://math.stackexchange.com/questions/40717/why-do-some-fibonacci-numbers-appear-in-an-approximation-for-e-pi-sqrt163
Tito Piezas III,4781,Does the equation $x^4+y^4+1 = z^2$ have a non-trivial solution?,2011-01-09 14:46:00,https://math.stackexchange.com/questions/16887/does-the-equation-x4y41-z2-have-a-non-trivial-solution
Vladimir Reshetnikov,19661,Approximating $\log x$ by a sum of power functions $a x^b$,2024-06-01 20:58:00,https://math.stackexchange.com/questions/4926051/approximating-log-x-by-a-sum-of-power-functions-a-xb
Vladimir Reshetnikov,19661,Approximating $\log x$ by a sum of power functions $a x^b$,2024-06-01 20:58:00,https://math.stackexchange.com/questions/4926051/approximating-log-x-by-a-sum-of-power-functions-a-xb
Vladimir Reshetnikov,19661,"A sequence defined by $(2^n-1)\,a_n=\sum_{k=1}^n\binom n k\,a_{n-k}\,(k+1)^{-1}$",2024-01-12 18:04:00,https://math.stackexchange.com/questions/4843537/a-sequence-defined-by-2n-1-a-n-sum-k-1n-binom-n-k-a-n-k-k1-1
Vladimir Reshetnikov,19661,"A sequence defined by $(2^n-1)\,a_n=\sum_{k=1}^n\binom n k\,a_{n-k}\,(k+1)^{-1}$",2024-01-12 18:04:00,https://math.stackexchange.com/questions/4843537/a-sequence-defined-by-2n-1-a-n-sum-k-1n-binom-n-k-a-n-k-k1-1
Vladimir Reshetnikov,19661,Triple integral of the great-circle distance function,2023-07-07 19:39:00,https://math.stackexchange.com/questions/4732398/triple-integral-of-the-great-circle-distance-function
Vladimir Reshetnikov,19661,Triple integral of the great-circle distance function,2023-07-07 19:39:00,https://math.stackexchange.com/questions/4732398/triple-integral-of-the-great-circle-distance-function
Vladimir Reshetnikov,19661,A closed form for a triple integral involving Heron&#39;s formula,2023-07-05 02:12:00,https://math.stackexchange.com/questions/4730695/a-closed-form-for-a-triple-integral-involving-herons-formula
Vladimir Reshetnikov,19661,A closed form for a triple integral involving Heron&#39;s formula,2023-07-05 02:12:00,https://math.stackexchange.com/questions/4730695/a-closed-form-for-a-triple-integral-involving-herons-formula
Vladimir Reshetnikov,19661,"Asymptotic expansion of $\small\sum_{k=1}^n H_k^{-1}$, where $\small H_k$ are harmonic numbers",2022-10-31 03:49:00,https://math.stackexchange.com/questions/4565483/asymptotic-expansion-of-small-sum-k-1n-h-k-1-where-small-h-k-are-ha
Vladimir Reshetnikov,19661,"Asymptotic expansion of $\small\sum_{k=1}^n H_k^{-1}$, where $\small H_k$ are harmonic numbers",2022-10-31 03:49:00,https://math.stackexchange.com/questions/4565483/asymptotic-expansion-of-small-sum-k-1n-h-k-1-where-small-h-k-are-ha
Vladimir Reshetnikov,19661,"Maximizing a sum of 2 square roots, a curious symmetry w.r.t. permutations of parameters",2022-06-17 04:12:00,https://math.stackexchange.com/questions/4474405/maximizing-a-sum-of-2-square-roots-a-curious-symmetry-w-r-t-permutations-of-pa
Vladimir Reshetnikov,19661,"Maximizing a sum of 2 square roots, a curious symmetry w.r.t. permutations of parameters",2022-06-17 04:12:00,https://math.stackexchange.com/questions/4474405/maximizing-a-sum-of-2-square-roots-a-curious-symmetry-w-r-t-permutations-of-pa
Vladimir Reshetnikov,19661,Asymptotic for $\sum_{k=1}^n k^n$,2022-05-15 21:38:00,https://math.stackexchange.com/questions/4451257/asymptotic-for-sum-k-1n-kn
Vladimir Reshetnikov,19661,Asymptotic for $\sum_{k=1}^n k^n$,2022-05-15 21:38:00,https://math.stackexchange.com/questions/4451257/asymptotic-for-sum-k-1n-kn
Vladimir Reshetnikov,19661,Asymptotic formula for twice iterated factorial $(n!)!$,2022-04-02 02:31:00,https://math.stackexchange.com/questions/4418336/asymptotic-formula-for-twice-iterated-factorial-n
Vladimir Reshetnikov,19661,Asymptotic formula for twice iterated factorial $(n!)!$,2022-04-02 02:31:00,https://math.stackexchange.com/questions/4418336/asymptotic-formula-for-twice-iterated-factorial-n
Vladimir Reshetnikov,19661,Extracting an asymptotic from a sequence defined by a recurrence relation,2022-01-11 19:44:00,https://math.stackexchange.com/questions/4354350/extracting-an-asymptotic-from-a-sequence-defined-by-a-recurrence-relation
Vladimir Reshetnikov,19661,Extracting an asymptotic from a sequence defined by a recurrence relation,2022-01-11 19:44:00,https://math.stackexchange.com/questions/4354350/extracting-an-asymptotic-from-a-sequence-defined-by-a-recurrence-relation
Vladimir Reshetnikov,19661,An iterative logarithmic transformation of a power series,2021-12-20 03:33:00,https://math.stackexchange.com/questions/4338032/an-iterative-logarithmic-transformation-of-a-power-series
Vladimir Reshetnikov,19661,An iterative logarithmic transformation of a power series,2021-12-20 03:33:00,https://math.stackexchange.com/questions/4338032/an-iterative-logarithmic-transformation-of-a-power-series
Vladimir Reshetnikov,19661,Continuation of an asymptotic series originally defined for $z&gt;0$ to $z&lt;0$,2021-12-18 04:22:00,https://math.stackexchange.com/questions/4336604/continuation-of-an-asymptotic-series-originally-defined-for-z0-to-z0
Vladimir Reshetnikov,19661,Continuation of an asymptotic series originally defined for $z&gt;0$ to $z&lt;0$,2021-12-18 04:22:00,https://math.stackexchange.com/questions/4336604/continuation-of-an-asymptotic-series-originally-defined-for-z0-to-z0
Vladimir Reshetnikov,19661,An integral-like limit of a matrix product,2021-12-11 04:07:00,https://math.stackexchange.com/questions/4329847/an-integral-like-limit-of-a-matrix-product
Vladimir Reshetnikov,19661,An integral-like limit of a matrix product,2021-12-11 04:07:00,https://math.stackexchange.com/questions/4329847/an-integral-like-limit-of-a-matrix-product
