Username,ID,Post Title,Post Date,Post Link
Aditya ,690228,Find the sum of the series $1-2^2+5-4^2+9-6^2....+(2n-3)-n^2$,2020-03-23 12:57:00,https://math.stackexchange.com/questions/3591540/find-the-sum-of-the-series-1-225-429-62-2n-3-n2
Aditya ,690228,"Two holes with an area $0.2cm^2$, each are drilled one above the other in the wall of a vertical vessel filled with water.....",2020-03-23 05:41:00,https://math.stackexchange.com/questions/3591195/two-holes-with-an-area-0-2cm2-each-are-drilled-one-above-the-other-in-the-wa
Aditya ,690228,If the equation of the curve on the reflection of the ellipse $\frac{(x-4)^2}{16}+\frac{(y-3)^2}{9}=1$ about the line $x-y-2=0$ is ...,2020-03-21 16:11:00,https://math.stackexchange.com/questions/3589349/if-the-equation-of-the-curve-on-the-reflection-of-the-ellipse-fracx-4216
Aditya ,690228,A bird flies for 8 seconds with a velocity of $|t-2|$ m/s in a straight line. Find distance covered by the bird.,2020-03-20 15:09:00,https://math.stackexchange.com/questions/3588079/a-bird-flies-for-8-seconds-with-a-velocity-of-t-2-m-s-in-a-straight-line-fi
Aditya ,690228,"If $\frac{w-\bar w z}{1-z}$ is purely real, where $w=\alpha +i\beta$, $\beta \ne 0$ and $z\ne 1$, then find set of values of $z$",2020-03-20 05:02:00,https://math.stackexchange.com/questions/3587620/if-fracw-bar-w-z1-z-is-purely-real-where-w-alpha-i-beta-beta-ne
Aditya ,690228,Let $&lt;a_n&gt;$ and $&lt;b_n&gt;$ be the arithmetic progression sequences each with common difference 2 such that $a_1&lt;b_1$...,2020-03-20 04:46:00,https://math.stackexchange.com/questions/3587609/let-a-n-and-b-n-be-the-arithmetic-progression-sequences-each-with-common
Aditya ,690228,"If $z=(3+7i)(p+iq)$, where $p,q \in Z-{\{0\}}$ is purely imaginary, then the minimum value for $|z|^2$ is",2020-03-19 18:54:00,https://math.stackexchange.com/questions/3587114/if-z-37ipiq-where-p-q-in-z-0-is-purely-imaginary-then-the-min
Aditya ,690228,"If $A, B, C$ are angles of $\Delta ABC$ and $\sin (A-\pi /4) \sin (B-\pi/4) \sin (C-\pi/4)=\frac{1}{2\sqrt 2}$...",2020-03-17 12:53:00,https://math.stackexchange.com/questions/3584153/if-a-b-c-are-angles-of-delta-abc-and-sin-a-pi-4-sin-b-pi-4-sin
Aditya ,690228,"Let $\alpha$ and $\beta$ be the roots of $x^2-x-1=0$. If $P_k=(\alpha)^k+(\beta)^k$, $k\ge 1$, then prove that-",2020-03-17 07:38:00,https://math.stackexchange.com/questions/3583879/let-alpha-and-beta-be-the-roots-of-x2-x-1-0-if-p-k-alphak-beta
Aditya ,690228,"Let $f(x)=ax^2+bx+c$, $a, b, c \in I$. Let $f(1)=0$, $f(7)\in (50,60)$ and $f(8)\in (70,80)$, then find the range of $f(2)$",2020-03-17 04:04:00,https://math.stackexchange.com/questions/3583728/let-fx-ax2bxc-a-b-c-in-i-let-f1-0-f7-in-50-60-and-f8
Aditya ,690228,"If $a$ is a complex number and b is a real number, then prove that the equation $a\bar z+\bar a z+b=0$ is a straight line passing though origin.",2020-03-15 10:37:00,https://math.stackexchange.com/questions/3581662/if-a-is-a-complex-number-and-b-is-a-real-number-then-prove-that-the-equation
Aditya ,690228,"If $\Im\left(\frac{z-i}{2i}\right)=0$, then the locus of z is",2020-03-15 10:28:00,https://math.stackexchange.com/questions/3581656/if-im-left-fracz-i2i-right-0-then-the-locus-of-z-is
Aditya ,690228,"If $|z|=1$ , then prove that $\frac{z}{\bar z}$ lies on a circle",2020-03-15 08:07:00,https://math.stackexchange.com/questions/3581553/if-z-1-then-prove-that-fracz-bar-z-lies-on-a-circle
Aditya ,690228,"If $A=\{z|arg(z)=\frac{\pi}{4}\}$ and $B=\{z|arg(z-3-3i)=\frac{2\pi}{3}\}$, $z\in C$, then $n(A\cap B)$ is equal to?",2020-03-15 05:43:00,https://math.stackexchange.com/questions/3581469/if-a-zargz-frac-pi4-and-b-zargz-3-3i-frac2-pi3-z-i
Aditya ,690228,A ground to ground projectile is at a point A at $t=\frac T3$ and at B at $t=\frac{5T}{6}$ and reaches the ground at $t=T$....,2020-03-14 14:55:00,https://math.stackexchange.com/questions/3580789/a-ground-to-ground-projectile-is-at-a-point-a-at-t-frac-t3-and-at-b-at-t-fr
Aditya ,690228,"If $x\in R$, then $\frac{x^2+2x+a}{x^2+4x+3a}$ can take all real values for what range of $a$",2020-03-12 17:44:00,https://math.stackexchange.com/questions/3578928/if-x-in-r-then-fracx22xax24x3a-can-take-all-real-values-for-what
Aditya ,690228,"If $z_1$ and $z_2$ are two complex numbers and $\arg (\frac{z_1+z_2}{z_1-z_2})=\frac{\pi}{2}$, the figure formed by origin, $z_1$, $z_2$ and$z_1+z_2$",2020-03-11 17:26:00,https://math.stackexchange.com/questions/3577705/if-z-1-and-z-2-are-two-complex-numbers-and-arg-fracz-1z-2z-1-z-2
Aditya ,690228,Find the equation of common tangent of the circle $x^2+y^2-8x=0$ and hyperbola $\frac{x^2}{9}-\frac{y^2}{4}=1$,2020-03-08 17:54:00,https://math.stackexchange.com/questions/3573926/find-the-equation-of-common-tangent-of-the-circle-x2y2-8x-0-and-hyperbola
Aditya ,690228,"If the line $x-1=0$ is the directrix of the parabola $y^2-kx+8=0$, then find the value of k",2020-03-08 16:49:00,https://math.stackexchange.com/questions/3573858/if-the-line-x-1-0-is-the-directrix-of-the-parabola-y2-kx8-0-then-find-the
Aditya ,690228,"If the chord $y=mx+1$ of the circle $x^2+y^2=1$ subtends an angle $\frac{\pi}{4}$ at the major segment of the circle, then find $m$",2020-03-07 17:14:00,https://math.stackexchange.com/questions/3572698/if-the-chord-y-mx1-of-the-circle-x2y2-1-subtends-an-angle-frac-pi4
Aditya ,690228,If $a\not =0$ and the line $2bx+3cy+4d=0$ passes through the points of intersection of the parabolas $y^2=4ax$ and $x^2=4ay$,2020-03-07 15:25:00,https://math.stackexchange.com/questions/3572596/if-a-not-0-and-the-line-2bx3cy4d-0-passes-through-the-points-of-intersect
Aditya ,690228,Find the equation of the director circle of the hyperbola $4x^2-3y^2=12$,2020-03-07 12:42:00,https://math.stackexchange.com/questions/3572466/find-the-equation-of-the-director-circle-of-the-hyperbola-4x2-3y2-12
Aditya ,690228,"What is the locus of $P(x,y)$ such that $\sqrt {x^2+y^2+8y+16} -\sqrt {x^2+y^2-6x+9}=5$",2020-03-05 12:28:00,https://math.stackexchange.com/questions/3570283/what-is-the-locus-of-px-y-such-that-sqrt-x2y28y16-sqrt-x2y2-6
Aditya ,690228,The $x$-coordinate of the two points $P$ and $Q$ on the parabola $y^2=8x$ are roots of $x^2-17x+11$.,2020-03-02 17:02:00,https://math.stackexchange.com/questions/3566787/the-x-coordinate-of-the-two-points-p-and-q-on-the-parabola-y2-8x-are-ro
Aditya ,690228,Find the equation of the common tangents of the circle $x^2+y^2-6y+4=0$ and the parabola $y^2=x$,2020-03-02 13:46:00,https://math.stackexchange.com/questions/3566555/find-the-equation-of-the-common-tangents-of-the-circle-x2y2-6y4-0-and-the
Aditya ,690228,"A tangent is drawn at any point P on the parabola $y^2=8x$ and on is taken a point $Q(\alpha, \beta)$ from which...",2020-03-02 13:04:00,https://math.stackexchange.com/questions/3566506/a-tangent-is-drawn-at-any-point-p-on-the-parabola-y2-8x-and-on-is-taken-a-poi
Aditya ,690228,"From a point $(h,k)$, 3 distinct normals can be drawn to the parabola $y^2=4ax$ and the feet of these normals are $t_1,t_2,t_3$.",2020-03-02 12:29:00,https://math.stackexchange.com/questions/3566475/from-a-point-h-k-3-distinct-normals-can-be-drawn-to-the-parabola-y2-4ax
Aditya ,690228,"A normal is drawn to $y^2=4ax$ at $P(at^2,2at)$. If it meets parabola at $Q$ again, find $t$ such that $PQ$ is minimum",2020-02-27 13:21:00,https://math.stackexchange.com/questions/3562131/a-normal-is-drawn-to-y2-4ax-at-pat2-2at-if-it-meets-parabola-at-q-aga
Aditya ,690228,"Given parabola $y^2=4x$, find locus of mid points of chords that are of length $2l$",2020-02-26 14:36:00,https://math.stackexchange.com/questions/3561036/given-parabola-y2-4x-find-locus-of-mid-points-of-chords-that-are-of-length
Aditya ,690228,Find the locus of the foot of perpendiculars drawn from the vertex on a variable tangent to the parabola $y^2=4ax$,2020-02-26 12:41:00,https://math.stackexchange.com/questions/3560929/find-the-locus-of-the-foot-of-perpendiculars-drawn-from-the-vertex-on-a-variable
Aditya ,690228,"A tangent is drawn to the parabola $y^2=4x$ at the point P whose abscissa lies in the interval $[1,4]$.",2020-02-25 16:14:00,https://math.stackexchange.com/questions/3559855/a-tangent-is-drawn-to-the-parabola-y2-4x-at-the-point-p-whose-abscissa-lies-i
Aditya ,690228,"The vertex of a parabola is at (3,2) and its directrix is $x-y+1=0$. Find the equation of latus rectum.",2020-02-25 14:35:00,https://math.stackexchange.com/questions/3559732/the-vertex-of-a-parabola-is-at-3-2-and-its-directrix-is-x-y1-0-find-the-eq
Aditya ,690228,How many lines of form $px+2y=1$ are normal to parabola $y^2=4ax$,2020-02-25 13:08:00,https://math.stackexchange.com/questions/3559637/how-many-lines-of-form-px2y-1-are-normal-to-parabola-y2-4ax
Aditya ,690228,"If the line $x+y-1=0$ is a tangent to a parabola with focus (1,2) at A and intersects the directrix at B and tangent...",2020-02-25 12:35:00,https://math.stackexchange.com/questions/3559607/if-the-line-xy-1-0-is-a-tangent-to-a-parabola-with-focus-1-2-at-a-and-inter
Aditya ,690228,"Two vertices of a triangle are $(3,-2)$ and $(-2,3)$ and its orthocentre is $(-6,1)$. Then the third vertex cannot lie on",2020-02-24 11:44:00,https://math.stackexchange.com/questions/3558285/two-vertices-of-a-triangle-are-3-2-and-2-3-and-its-orthocentre-is-6
Aditya ,690228,Let $-\pi/6 &lt;\theta&lt;-\pi/12$. Suppose $\alpha_1$ and $\beta_1$ are the roots equation $x^2-2x\sec \theta+1$..,2020-02-21 17:27:00,https://math.stackexchange.com/questions/3555264/let-pi-6-theta-pi-12-suppose-alpha-1-and-beta-1-are-the-roots-equ
Aditya ,690228,"Let a,b and c be the roots of the equation $x^3-9x^2+11x-1=0$ and $s=\sqrt a +\sqrt b +\sqrt c$",2020-02-21 10:34:00,https://math.stackexchange.com/questions/3554892/let-a-b-and-c-be-the-roots-of-the-equation-x3-9x211x-1-0-and-s-sqrt-a-s
Aditya ,690228,"Let $P(x)=x^5+x^2+1$ and the equation has roots $x_1,x_2,..x_5$.",2020-02-21 10:23:00,https://math.stackexchange.com/questions/3554881/let-px-x5x21-and-the-equation-has-roots-x-1-x-2-x-5
Aditya ,690228,In $\Delta ABC$ prove that $\frac{a-b\cos C}{b-a\cos C}=\frac{\cos B}{\cos A}$,2020-02-19 16:39:00,https://math.stackexchange.com/questions/3552788/in-delta-abc-prove-that-fraca-b-cos-cb-a-cos-c-frac-cos-b-cos-a
Aditya ,690228,Let $\frac{1}{1^2}+\frac{1}{2^2}+\frac{1}{3^2}.... =A$. What is $\frac {1}{2^2}+\frac{1}{4^2}+\frac{1}{6^2}....$ in terms of A?,2020-02-18 17:08:00,https://math.stackexchange.com/questions/3551477/let-frac112-frac122-frac132-a-what-is-frac-122
Aditya ,690228,Find the greatest area of triangle with base as major axis of ellipse $3x^2+2y^2=6$ and one of the vertex lies on cicumference,2020-02-18 12:44:00,https://math.stackexchange.com/questions/3551193/find-the-greatest-area-of-triangle-with-base-as-major-axis-of-ellipse-3x22y2
Aditya ,690228,"From points on the straight line $3x-4y+12=0$, tangents are drawn to the circle $x^2+y^2=4$.",2020-02-17 12:37:00,https://math.stackexchange.com/questions/3549976/from-points-on-the-straight-line-3x-4y12-0-tangents-are-drawn-to-the-circle
Aditya ,690228,Find the number of values of $p$ for which the given condition is valid.,2020-02-15 16:34:00,https://math.stackexchange.com/questions/3547719/find-the-number-of-values-of-p-for-which-the-given-condition-is-valid
Aditya ,690228,How to factor a simple algebraic expression?,2020-02-13 15:20:00,https://math.stackexchange.com/questions/3545439/how-to-factor-a-simple-algebraic-expression
Aditya ,690228,The parametric points on a circle for its diameter,2020-02-11 15:55:00,https://math.stackexchange.com/questions/3542825/the-parametric-points-on-a-circle-for-its-diameter
Aditya ,690228,Find the point of intersection of the tangents to the curve $y=(x-2)^2-1$ at its points of intersection with the line $x-y=3$,2020-02-10 16:51:00,https://math.stackexchange.com/questions/3541668/find-the-point-of-intersection-of-the-tangents-to-the-curve-y-x-22-1-at-its
Aditya ,690228,"Two circles of equal radii are intersecting at points of (0,1) and (0,-1).",2020-02-07 17:33:00,https://math.stackexchange.com/questions/3538199/two-circles-of-equal-radii-are-intersecting-at-points-of-0-1-and-0-1
Aditya ,690228,"Find the equation of the circle which touches the lines $3x-4y+1=0$ and $4x+3y-7=0$ and passes through (2,3)",2020-02-05 17:44:00,https://math.stackexchange.com/questions/3535619/find-the-equation-of-the-circle-which-touches-the-lines-3x-4y1-0-and-4x3y-7
Aditya ,690228,"Two tangents of the circle $x^2+y^2=8$ at A and B meet at P (-4,0) then find the area of quadrilateral PAOB.",2020-02-05 16:24:00,https://math.stackexchange.com/questions/3535531/two-tangents-of-the-circle-x2y2-8-at-a-and-b-meet-at-p-4-0-then-find-the
Aditya ,690228,"Let Q=(a,b) be a point. P is a point on the circle centered at origin and radius r.",2020-02-05 16:13:00,https://math.stackexchange.com/questions/3535513/let-q-a-b-be-a-point-p-is-a-point-on-the-circle-centered-at-origin-and-radius
Aditya ,690228,Find the line of symmetry for the given curve.,2020-02-05 11:52:00,https://math.stackexchange.com/questions/3535228/find-the-line-of-symmetry-for-the-given-curve
Aditya ,690228,"Tangents are drawn to the parabola $y^2=4x$ from the point P (6,5) to the touch the parabola at Q and R.",2020-02-05 11:40:00,https://math.stackexchange.com/questions/3535218/tangents-are-drawn-to-the-parabola-y2-4x-from-the-point-p-6-5-to-the-touch
Aditya ,690228,Find the point of intersection of the two tangents at the end points of the latusrectum of the parabola $(y+3)^2=8(x-2)$,2020-02-03 16:57:00,https://math.stackexchange.com/questions/3533006/find-the-point-of-intersection-of-the-two-tangents-at-the-end-points-of-the-latu
Aditya ,690228,Line $x-1=0$ is directrix of parabola $y^2-kx +8=0$ that intersects circle $x^2+y^2=4$ at two distinct real points,2020-02-03 15:41:00,https://math.stackexchange.com/questions/3532945/line-x-1-0-is-directrix-of-parabola-y2-kx-8-0-that-intersects-circle-x2
Aditya ,690228,Find the locus of point of intersection of the two tangents to the parabola $y^2=4ax$,2020-02-03 15:11:00,https://math.stackexchange.com/questions/3532915/find-the-locus-of-point-of-intersection-of-the-two-tangents-to-the-parabola-y2
Aditya ,690228,Find the set of points on the axis of the parabola $y^2-2y-4x+5=0$ from which all three normals to the parabola are real.,2020-02-03 13:00:00,https://math.stackexchange.com/questions/3532772/find-the-set-of-points-on-the-axis-of-the-parabola-y2-2y-4x5-0-from-which-al
Aditya ,690228,"If $1,\omega,\omega^2,.....\omega^{n-1}$ are the n, $n^{th}$ roots of unity, then $(1-\omega)(1-\omega^2)..(1-\omega^{n-1})$ equals?",2020-02-02 07:19:00,https://math.stackexchange.com/questions/3531311/if-1-omega-omega2-omegan-1-are-the-n-nth-roots-of-unity-the
Aditya ,690228,"If $|z-\frac 3z|=2$, Find the greatest value of $|z|$",2020-01-30 17:00:00,https://math.stackexchange.com/questions/3528430/if-z-frac-3z-2-find-the-greatest-value-of-z
Aditya ,690228,Find the smallest prime number by which the given expression is divided by,2020-01-30 16:29:00,https://math.stackexchange.com/questions/3528400/find-the-smallest-prime-number-by-which-the-given-expression-is-divided-by
Aditya ,690228,"Let $a_1,a_2,...$ be a geometric progression, where $a_1=a$ and common ratio is r",2020-01-30 16:15:00,https://math.stackexchange.com/questions/3528388/let-a-1-a-2-be-a-geometric-progression-where-a-1-a-and-common-ratio-is
Aditya ,690228,"Find locus of center of circle passing origin, A and B, with AB at a constant distance $c$ from origin and intersecting axes at A and B.",2020-01-29 17:02:00,https://math.stackexchange.com/questions/3527202/find-locus-of-center-of-circle-passing-origin-a-and-b-with-ab-at-a-constant-di
Aditya ,690228,"If the equation $|2-x|-|x+1|=k$ has exactly one solution, then number of integral values of k is",2020-01-29 14:04:00,https://math.stackexchange.com/questions/3527000/if-the-equation-2-x-x1-k-has-exactly-one-solution-then-number-of-integra
Aditya ,690228,"If the equation $(\frac {1}{\pi})^{|x|}=x^2-p$ possesses a solution, find the range for p.",2020-01-29 13:01:00,https://math.stackexchange.com/questions/3526935/if-the-equation-frac-1-pix-x2-p-possesses-a-solution-find-the-ra
Aditya ,690228,"In the real number system, the equation $\sqrt{x+3-4\sqrt{x-1}}+\sqrt{x+8-6\sqrt{x-1}}=1$ has how many solutions",2020-01-29 12:40:00,https://math.stackexchange.com/questions/3526905/in-the-real-number-system-the-equation-sqrtx3-4-sqrtx-1-sqrtx8-6-sqrt
Aditya ,690228,Find $k$ if $kxy+10x+6y+4=0$ represents a pair of straight lines.,2020-01-28 12:58:00,https://math.stackexchange.com/questions/3525685/find-k-if-kxy10x6y4-0-represents-a-pair-of-straight-lines
Aditya ,690228,"Find center of circle touching circle $x^2+y^2-4x-6y-12=0$ internally at $(-1,-1)$",2020-01-28 12:56:00,https://math.stackexchange.com/questions/3525681/find-center-of-circle-touching-circle-x2y2-4x-6y-12-0-internally-at-1-1
Aditya ,690228,"If the circles $x^2+y^2=c^2$ and $x^2+y^2+2ax=0$ touch each other, then prove that $4a^2=c^2$",2020-01-26 12:08:00,https://math.stackexchange.com/questions/3523148/if-the-circles-x2y2-c2-and-x2y22ax-0-touch-each-other-then-prove-th
Aditya ,690228,"If the combined equation of the tangents from $(11,3)$ to the circle $x^2+y^2=65$ is $(11x+3y-65)^2+k(x^2+y^2-65)=0$, find $k$",2020-01-26 11:11:00,https://math.stackexchange.com/questions/3523104/if-the-combined-equation-of-the-tangents-from-11-3-to-the-circle-x2y2-65
Aditya ,690228,How to find the equation of tangents from a given point to general circle,2020-01-26 10:39:00,https://math.stackexchange.com/questions/3523080/how-to-find-the-equation-of-tangents-from-a-given-point-to-general-circle
Aditya ,690228,Prove that the locus of the midpoints of the chord of the circle $x^2+y^2-2x+2y-2=0$ parallel to the line $y=x+5$,2020-01-26 09:44:00,https://math.stackexchange.com/questions/3523039/prove-that-the-locus-of-the-midpoints-of-the-chord-of-the-circle-x2y2-2x2y
Aditya ,690228,The chord of contact of the pair the tangents to the circle $x^2+y^2=1$ drawn from any point $2x+y=4$ pass through the point,2020-01-26 06:09:00,https://math.stackexchange.com/questions/3522912/the-chord-of-contact-of-the-pair-the-tangents-to-the-circle-x2y2-1-drawn-fr
Aditya ,690228,"If the length of tangent from $(1,1)$ to the circle $2x^2+2y^2-4x-6y+k=0$ is 5 units, find k",2020-01-26 05:29:00,https://math.stackexchange.com/questions/3522889/if-the-length-of-tangent-from-1-1-to-the-circle-2x22y2-4x-6yk-0-is-5-u
Aditya ,690228,"Find the slope of a line passing through P(2,3) and intersecting the line $x+y=7$ and at a distance of 4 units from P.",2020-01-24 16:35:00,https://math.stackexchange.com/questions/3521118/find-the-slope-of-a-line-passing-through-p2-3-and-intersecting-the-line-xy-7
Aditya ,690228,Find the equation of a tangent to the circle $x^2+y^2=a^2$ which makes a triangle of area $a^2$ with the coordinate axes.,2020-01-20 09:40:00,https://math.stackexchange.com/questions/3515682/find-the-equation-of-a-tangent-to-the-circle-x2y2-a2-which-makes-a-triangl
Aditya ,690228,"In a $\Delta ABC$, if $r_1=1$ and $r_2=2$ and $C=\frac{\pi}{2}$, find area of triangle.",2020-01-11 17:14:00,https://math.stackexchange.com/questions/3505327/in-a-delta-abc-if-r-1-1-and-r-2-2-and-c-frac-pi2-find-area-of-tr
Aditya ,690228,"Given that $\pi&lt;x&lt;3\pi/2$, then the expression $\sqrt{4\sin^4x+\sin^22x}+4\cos^2[\frac{\pi}{4}-\frac{x}{2}]$ is",2020-01-11 15:08:00,https://math.stackexchange.com/questions/3505174/given-that-pix3-pi-2-then-the-expression-sqrt4-sin4x-sin22x4-cos2
Aditya ,690228,Find the value of $\sin x+\sin 3x+\sin 5x....\sin 29x$,2020-01-11 14:29:00,https://math.stackexchange.com/questions/3505135/find-the-value-of-sin-x-sin-3x-sin-5x-sin-29x
Aditya ,690228,Find the number of solutions of the equation $e^{4x}+e^{3x}-4e^{2x}+e^x+1=0$,2020-01-10 13:16:00,https://math.stackexchange.com/questions/3504028/find-the-number-of-solutions-of-the-equation-e4xe3x-4e2xex1-0
Aditya ,690228,If both roots of the equation $ax^2-2bx+5=0$ are $\alpha$ and roots of the equation $x^2-2bx-10=0$ are $\alpha$ and $\beta$.,2020-01-10 13:02:00,https://math.stackexchange.com/questions/3504014/if-both-roots-of-the-equation-ax2-2bx5-0-are-alpha-and-roots-of-the-equat
Aditya ,690228,How many solutions does the expression $3^x(3^x+1)+2=|3^x-1|+|3^x+2|$ have?,2020-01-10 12:44:00,https://math.stackexchange.com/questions/3503998/how-many-solutions-does-the-expression-3x3x12-3x-13x2-have
Aditya ,690228,Find pair of line equations passing origin and points of intersection of $lx+my+n=0$ and $y^2=4ax$,2020-01-07 17:26:00,https://math.stackexchange.com/questions/3500652/find-pair-of-line-equations-passing-origin-and-points-of-intersection-of-lxmy
Aditya ,690228,Find intersection point of pair of lines $a(x-\alpha)^2+h(x-\alpha)(y-\beta)+b(y-\beta)^2$,2020-01-07 17:13:00,https://math.stackexchange.com/questions/3500638/find-intersection-point-of-pair-of-lines-ax-alpha2hx-alphay-betaby
Aditya ,690228,Two sides of a rhombus OABC lying in the first quadrant along the lines $y=x/\sqrt 3$ and $y=x\sqrt 3$. If the area of the rhombus is 2 sq units then,2020-01-07 14:31:00,https://math.stackexchange.com/questions/3500459/two-sides-of-a-rhombus-oabc-lying-in-the-first-quadrant-along-the-lines-y-x-sq
Aditya ,690228,"The equation to the sides of a triangle are $x-3y=0$, $4x+3y=5$ and $3x+y=5$. Prove that the line $3x-4y=0$ passes through the orthocentre",2020-01-07 13:18:00,https://math.stackexchange.com/questions/3500379/the-equation-to-the-sides-of-a-triangle-are-x-3y-0-4x3y-5-and-3xy-5-pr
Aditya ,690228,"Q, R and S are points on the line joint $P(a,x)$ and $Q(b,y)$ such that $PQ=RS=ST$, then $(\frac{5a+3b}{8},\frac{5x+3y}{8})$ is the midpoint of",2020-01-06 14:08:00,https://math.stackexchange.com/questions/3499288/q-r-and-s-are-points-on-the-line-joint-pa-x-and-qb-y-such-that-pq-rs-s
Aditya ,690228,A stone of mass 1kg is tied to a string of length 1m and is whirled in a vertical circle.,2020-01-04 15:50:00,https://math.stackexchange.com/questions/3497284/a-stone-of-mass-1kg-is-tied-to-a-string-of-length-1m-and-is-whirled-in-a-vertica
Aditya ,690228,A particle moves along a circle of radius $\frac{20}{\pi}$ with constant tangential acceleration.,2020-01-02 14:55:00,https://math.stackexchange.com/questions/3495065/a-particle-moves-along-a-circle-of-radius-frac20-pi-with-constant-tangent
Aditya ,690228,"A line which is parallel to $y=x$ is rotated about the point $(2,0)$ through 15 degrees anti-clockwise.",2020-01-01 16:00:00,https://math.stackexchange.com/questions/3494145/a-line-which-is-parallel-to-y-x-is-rotated-about-the-point-2-0-through-15
Aditya ,690228,"If the circumcentre of a triangle lies at (0,0) and centroid is the middle point of $(a^2+1,a^2+1)$ and $(2a,-2a)$.",2020-01-01 14:52:00,https://math.stackexchange.com/questions/3494078/if-the-circumcentre-of-a-triangle-lies-at-0-0-and-centroid-is-the-middle-point
Aditya ,690228,"If the point $(a,a)$ falls between the lines $|x+y|=2$ then prove that $|a|&lt;1$",2020-01-01 14:40:00,https://math.stackexchange.com/questions/3494066/if-the-point-a-a-falls-between-the-lines-xy-2-then-prove-that-a1
Aditya ,690228,Question about two lines and a circle in the cartesian plane,2019-12-31 16:53:00,https://math.stackexchange.com/questions/3493355/question-about-two-lines-and-a-circle-in-the-cartesian-plane
Aditya ,690228,"The point (4,1) undergoes the following transformations",2019-12-31 16:39:00,https://math.stackexchange.com/questions/3493335/the-point-4-1-undergoes-the-following-transformations
Aditya ,690228,Prove that the graph of the function $y=\cos x \cos (x+2)-\cos^2(x+1)$ is a straight line passing though,2019-12-31 15:13:00,https://math.stackexchange.com/questions/3493246/prove-that-the-graph-of-the-function-y-cos-x-cos-x2-cos2x1-is-a-stra
Aditya ,690228,The diagonals of a parallelogram are along the lines $x+3y=4$ and $6x-2y=7$. Then PQRS must be,2019-12-31 13:40:00,https://math.stackexchange.com/questions/3493158/the-diagonals-of-a-parallelogram-are-along-the-lines-x3y-4-and-6x-2y-7-the
Aditya ,690228,"Let $p=(-1,0)$, $q=(0,0)$ and $r=(3,\sqrt 3)$ be three points. Find the equation of angle bisector of $PQR$",2019-12-31 12:36:00,https://math.stackexchange.com/questions/3493112/let-p-1-0-q-0-0-and-r-3-sqrt-3-be-three-points-find-the-equation
Aditya ,690228,A straight line through origin meets parallel lines $4x+2y=9$ and $2x+y+6=0$ at P and Q. Find PQ segment ratio by origin,2019-12-31 12:20:00,https://math.stackexchange.com/questions/3493097/a-straight-line-through-origin-meets-parallel-lines-4x2y-9-and-2xy6-0-at
Aditya ,690228,"Prove that the Locus of the midpoints of the intercepts between the coordinate axes by the lines passing through (a,0) does not intersect y axis",2019-12-28 07:28:00,https://math.stackexchange.com/questions/3489783/prove-that-the-locus-of-the-midpoints-of-the-intercepts-between-the-coordinate-a
Aditya ,690228,"The perpendicular bisected of the line segment joining $P(1,4)$ and $Q(k,3)$ has $y$-intercept $4$. Then the possible value of k is",2019-12-26 13:00:00,https://math.stackexchange.com/questions/3487989/the-perpendicular-bisected-of-the-line-segment-joining-p1-4-and-qk-3-has
Aditya ,690228,The equations to a pair of opposite sides of a parallelogram are $x^2-5x+6=0$ and $y^2-6y+5=0$. Find the equations of its diagonals,2019-12-25 15:42:00,https://math.stackexchange.com/questions/3487262/the-equations-to-a-pair-of-opposite-sides-of-a-parallelogram-are-x2-5x6-0-an
Aditya ,690228,"If $a,b,c$ are in Geometric Progression, then prove that the equations $ax^2+2bx+c=0$ and $dx^2+2ex+f=0$ have a common root",2019-12-25 12:15:00,https://math.stackexchange.com/questions/3487123/if-a-b-c-are-in-geometric-progression-then-prove-that-the-equations-ax22bx
Aditya ,690228,"If $A(1,p^2), B(0,1)$ and $C(p,0)$ are the coordinates of three points, then the value of p for which area of ABC is min",2019-12-24 14:41:00,https://math.stackexchange.com/questions/3486419/if-a1-p2-b0-1-and-cp-0-are-the-coordinates-of-three-points-then-the
Aditya ,690228,"ABC is an isosceles triangle. If the coordinates of the Base are B(1,3) and C(-2,7), then the coordinates of A will be",2019-12-24 13:18:00,https://math.stackexchange.com/questions/3486356/abc-is-an-isosceles-triangle-if-the-coordinates-of-the-base-are-b1-3-and-c-2
Aditya ,690228,Find the solution for $|x|=\cos x$,2019-12-24 12:57:00,https://math.stackexchange.com/questions/3486342/find-the-solution-for-x-cos-x
Aditya ,690228,If sum of the series $\frac {\tan 1}{\cos 2}+\frac{\tan 2}{\cos 4} +\frac{\tan 3}{\cos 6}...\frac{\tan 1024}{\cos 2048}=\tan \lambda -\tan \mu$,2019-12-21 11:56:00,https://math.stackexchange.com/questions/3483569/if-sum-of-the-series-frac-tan-1-cos-2-frac-tan-2-cos-4-frac-tan-3
Aditya ,690228,If $P_n=1+\cos 2^{n-1} x -\sin 2^{n-1} x $ and $Q_n=1+\tan 2^{n-1} x $,2019-12-21 11:33:00,https://math.stackexchange.com/questions/3483550/if-p-n-1-cos-2n-1-x-sin-2n-1-x-and-q-n-1-tan-2n-1-x
Aditya ,690228,$L_1$ and $L_2$ are two rays drawn from A at an angle 30. A point B is taken at $L_1$ at a unit distance from A .,2019-12-21 11:27:00,https://math.stackexchange.com/questions/3483541/l-1-and-l-2-are-two-rays-drawn-from-a-at-an-angle-30-a-point-b-is-taken-at
